"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","Canonical Link Element 2","URL Encoded Address"
"https://www.how-ma.com/market_price/stations/6113","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/6113"
"https://www.how-ma.com/market_price/stations/5822","text/html; charset=utf-8","200","OK","Indexable","","b59f81ada7949dca62adc777fe013eec","49","https://www.how-ma.com/market_price/stations/5822","","https://www.how-ma.com/market_price/stations/5822"
"https://www.how-ma.com/market_price/stations/7208","text/html; charset=utf-8","200","OK","Indexable","","95e844762f39f158a562930581a9c3cb","49","https://www.how-ma.com/market_price/stations/7208","","https://www.how-ma.com/market_price/stations/7208"
"https://www.how-ma.com/market_price/stations/5821","text/html; charset=utf-8","200","OK","Indexable","","df82cf7eaa7277984192bf8e50280dae","49","https://www.how-ma.com/market_price/stations/5821","","https://www.how-ma.com/market_price/stations/5821"
"https://www.how-ma.com/market_price/stations/5700","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/5700"
"https://www.how-ma.com/_next/static/chunks/4927-475b149b825dc39e.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","67","","","https://www.how-ma.com/_next/static/chunks/4927-475b149b825dc39e.js"
"https://www.how-ma.com/market_price/stations/9064","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/9064"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_cnet.jpg&w=384&q=75","image/jpeg","200","OK","Indexable","","","73","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_cnet.jpg&w=384&q=75"
"https://www.how-ma.com/_next/static/chunks/3781-8413f2bf86342267.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","67","","","https://www.how-ma.com/_next/static/chunks/3781-8413f2bf86342267.js"
"https://www.how-ma.com/market_price/stations/5946","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/5946"
"https://www.how-ma.com/market_price/stations/7209","text/html; charset=utf-8","200","OK","Indexable","","55009d1f4912311a71d1aead77c75f1e","49","https://www.how-ma.com/market_price/stations/7209","","https://www.how-ma.com/market_price/stations/7209"
"https://www.how-ma.com/next/top/icon_interviewee_2.svg","image/svg+xml","200","OK","Indexable","","","54","","","https://www.how-ma.com/next/top/icon_interviewee_2.svg"
"https://www.how-ma.com/market_price/stations/6003","text/html; charset=utf-8","200","OK","Indexable","","c34bcfce2c6cace16c59739fdddfdda3","49","https://www.how-ma.com/market_price/stations/6003","","https://www.how-ma.com/market_price/stations/6003"
"https://www.how-ma.com/market_price/stations/9512","text/html; charset=utf-8","200","OK","Indexable","","4429dc73cdb82a22eca6c55065ad391d","49","https://www.how-ma.com/market_price/stations/9512","","https://www.how-ma.com/market_price/stations/9512"
"https://www.how-ma.com/market_price/stations/9634","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/9634"
"https://www.how-ma.com/market_price/stations/6009","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/6009"
"https://www.how-ma.com/mansions/search/青森県","text/html; charset=utf-8","200","OK","Indexable","","e336c2869dbba7b9b789f3a68aca916c","42","https://www.how-ma.com/mansions/search/青森県","","https://www.how-ma.com/mansions/search/%E9%9D%92%E6%A3%AE%E7%9C%8C"
"https://www.how-ma.com/_next/static/chunks/5786-65cda15faa84276f.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","67","","","https://www.how-ma.com/_next/static/chunks/5786-65cda15faa84276f.js"
"https://www.how-ma.com/mansions/search/東京都/練馬区","text/html; charset=utf-8","200","OK","Indexable","","15c73ea399b7459c70c26d93cd8f8095","46","https://www.how-ma.com/mansions/search/東京都/練馬区","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E7%B7%B4%E9%A6%AC%E5%8C%BA"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_nomura-plus.png&w=256&q=75","image/png","200","OK","Indexable","","","80","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_nomura-plus.png&w=256&q=75"
"https://www.how-ma.com/next/top/icon_customer_5.svg","image/svg+xml","200","OK","Indexable","","","51","","","https://www.how-ma.com/next/top/icon_customer_5.svg"
"https://www.how-ma.com/market_price/stations/7210","text/html; charset=utf-8","200","OK","Indexable","","fcf48976ba253e4ca61a0f3305e144dd","49","https://www.how-ma.com/market_price/stations/7210","","https://www.how-ma.com/market_price/stations/7210"
"https://www.how-ma.com/_next/static/chunks/9352-0ba277d97b11e4c3.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","67","","","https://www.how-ma.com/_next/static/chunks/9352-0ba277d97b11e4c3.js"
"https://www.how-ma.com/market_price/stations/9084","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/9084"
"https://www.how-ma.com/mansions/search/京都府","text/html; charset=utf-8","200","OK","Indexable","","2883d45372b12ebf3d3416c8bda535d8","42","https://www.how-ma.com/mansions/search/京都府","","https://www.how-ma.com/mansions/search/%E4%BA%AC%E9%83%BD%E5%BA%9C"
"https://www.how-ma.com/mansions/search/山梨県","text/html; charset=utf-8","200","OK","Indexable","","4d845536d077bd94f837014d29187a63","42","https://www.how-ma.com/mansions/search/山梨県","","https://www.how-ma.com/mansions/search/%E5%B1%B1%E6%A2%A8%E7%9C%8C"
"https://www.how-ma.com/mansions/search/大分県","text/html; charset=utf-8","200","OK","Indexable","","bbd05ef85164c9c96be7062cba112fb8","42","https://www.how-ma.com/mansions/search/大分県","","https://www.how-ma.com/mansions/search/%E5%A4%A7%E5%88%86%E7%9C%8C"
"https://www.how-ma.com/mag/sell/owner-change","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","565d3815eb0671f573eb9c20d92da4cc","44","https://www.how-ma.com/mag/sell/owner-change/","https://www.how-ma.com/mag/sell/owner-change/","https://www.how-ma.com/mag/sell/owner-change"
"https://www.how-ma.com/mansions/search/東京都/文京区","text/html; charset=utf-8","200","OK","Indexable","","1d3c3a1f5d226df01cbcc17bd6f7d27f","46","https://www.how-ma.com/mansions/search/東京都/文京区","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E6%96%87%E4%BA%AC%E5%8C%BA"
"https://www.how-ma.com/next/top/customer-border5.svg","image/svg+xml","200","OK","Indexable","","","52","","","https://www.how-ma.com/next/top/customer-border5.svg"
"https://www.how-ma.com/market_price/stations/7786","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/7786"
"https://www.how-ma.com/mansions/search/滋賀県","text/html; charset=utf-8","200","OK","Indexable","","d2c8e33c1d46033543312257ed93db54","42","https://www.how-ma.com/mansions/search/滋賀県","","https://www.how-ma.com/mansions/search/%E6%BB%8B%E8%B3%80%E7%9C%8C"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_1.jpg&w=3840&q=75","image/jpeg","200","OK","Indexable","","","84","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_1.jpg&w=3840&q=75"
"https://www.how-ma.com/market_price/stations/7784","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/7784"
"https://www.how-ma.com/market_price/stations/7785","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/7785"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_4.jpg&w=3840&q=75","image/jpeg","200","OK","Indexable","","","84","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_4.jpg&w=3840&q=75"
"https://www.how-ma.com/market_price/stations/9605","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","49","","","https://www.how-ma.com/market_price/stations/9605"
"https://www.how-ma.com/market_price/stations/9044","text/html; charset=utf-8","200","OK","Indexable","","4bb4e8d395b4782cc8b843543c229fc5","49","https://www.how-ma.com/market_price/stations/9044","","https://www.how-ma.com/market_price/stations/9044"
"https://www.how-ma.com/mag/category/special/page/3/","text/html; charset=UTF-8","200","OK","Indexable","","d3d234a37aa155c5f4519cbe56171fd1","51","https://www.how-ma.com/mag/category/special/page/3/","","https://www.how-ma.com/mag/category/special/page/3/"
"https://www.how-ma.com/mag/category/special/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","ba82312f752b637ac93021a21a52fe1d","51","https://www.how-ma.com/mag/category/special/page/2/","","https://www.how-ma.com/mag/category/special/page/2/"
"https://www.how-ma.com/mag/wp-content/uploads/営業マン５-1.jpg","image/jpeg","200","OK","Indexable","","","57","","","https://www.how-ma.com/mag/wp-content/uploads/%E5%96%B6%E6%A5%AD%E3%83%9E%E3%83%B3%EF%BC%95-1.jpg"
"https://www.how-ma.com/mag/category/special/page/4/","text/html; charset=UTF-8","200","OK","Indexable","","7b15e9cd5cb4ff38077a63d1692f0c48","51","https://www.how-ma.com/mag/category/special/page/4/","","https://www.how-ma.com/mag/category/special/page/4/"
"https://www.how-ma.com/mansions/search/愛知県/名古屋市","text/html; charset=utf-8","200","OK","Indexable","","fc7d75e8af2589a1f415672777e7c1ff","47","https://www.how-ma.com/mansions/search/愛知県/名古屋市","","https://www.how-ma.com/mansions/search/%E6%84%9B%E7%9F%A5%E7%9C%8C/%E5%90%8D%E5%8F%A4%E5%B1%8B%E5%B8%82"
"https://www.how-ma.com/mag/wp-content/uploads/2018/03/空き家.jpg","image/jpeg","200","OK","Indexable","","","61","","","https://www.how-ma.com/mag/wp-content/uploads/2018/03/%E7%A9%BA%E3%81%8D%E5%AE%B6.jpg"
"https://www.how-ma.com/mag/wp-content/uploads/DusbKq75LZISrtu1538531670.jpg","image/jpeg","200","OK","Indexable","","","75","","","https://www.how-ma.com/mag/wp-content/uploads/DusbKq75LZISrtu1538531670.jpg"
"https://www.how-ma.com/mag/special/post-7544/","text/html; charset=UTF-8","200","OK","Indexable","","7550a1cff0310016d031aa98616ff7bd","45","https://www.how-ma.com/mag/special/post-7544/","https://www.how-ma.com/mag/special/post-7544/","https://www.how-ma.com/mag/special/post-7544/"
"https://www.how-ma.com/mag/wp-content/uploads/2018/03/Fotolia_186478261_XS-e1522229531885.jpg","image/jpeg","200","OK","Indexable","","","93","","","https://www.how-ma.com/mag/wp-content/uploads/2018/03/Fotolia_186478261_XS-e1522229531885.jpg"
"https://www.how-ma.com/mag/wp-content/uploads/23526819_m-768x512.jpeg","image/jpeg","200","OK","Indexable","","","69","","","https://www.how-ma.com/mag/wp-content/uploads/23526819_m-768x512.jpeg"
"https://www.how-ma.com/mag/special/how-to-identify-a-good-real-estate-salesman/","text/html; charset=UTF-8","200","OK","Indexable","","443117f3d6129ff59359701063345f32","79","https://www.how-ma.com/mag/special/how-to-identify-a-good-real-estate-salesman/","https://www.how-ma.com/mag/special/how-to-identify-a-good-real-estate-salesman/","https://www.how-ma.com/mag/special/how-to-identify-a-good-real-estate-salesman/"
"https://www.how-ma.com/mag/sell/if-series-comic-syojiki-keiyaku/","text/html; charset=UTF-8","200","OK","Indexable","","2eb90a255b204002b78a1accfe0879db","64","https://www.how-ma.com/mag/sell/if-series-comic-syojiki-keiyaku/","https://www.how-ma.com/mag/sell/if-series-comic-syojiki-keiyaku/","https://www.how-ma.com/mag/sell/if-series-comic-syojiki-keiyaku/"
"https://www.how-ma.com/mag/special/post-6974/","text/html; charset=UTF-8","200","OK","Indexable","","4ca0ad00ea3e60a4c802768785b09f84","45","https://www.how-ma.com/mag/special/post-6974/","https://www.how-ma.com/mag/special/post-6974/","https://www.how-ma.com/mag/special/post-6974/"
"https://www.how-ma.com/mag/buy/mansion-soba-23ku/","text/html; charset=UTF-8","200","OK","Indexable","","cf75a6784158065e59beef8fa800ce4e","49","https://www.how-ma.com/mag/buy/mansion-soba-23ku/","https://www.how-ma.com/mag/buy/mansion-soba-23ku/","https://www.how-ma.com/mag/buy/mansion-soba-23ku/"
"https://www.how-ma.com/mag/special/condominium-property-values/","text/html; charset=UTF-8","200","OK","Indexable","","fa2286b345264b757aca39dd694a5cc4","63","https://www.how-ma.com/mag/special/condominium-property-values/","https://www.how-ma.com/mag/special/condominium-property-values/","https://www.how-ma.com/mag/special/condominium-property-values/"
"https://www.how-ma.com/mag/special/post-5918/","text/html; charset=UTF-8","200","OK","Indexable","","8c1eb68c4aa8db74056041614383ea53","45","https://www.how-ma.com/mag/special/post-5918/","https://www.how-ma.com/mag/special/post-5918/","https://www.how-ma.com/mag/special/post-5918/"
"https://www.how-ma.com/mag/sell/post-6640/","text/html; charset=UTF-8","200","OK","Indexable","","199327fa7e6cf46468bee725cdf01622","42","https://www.how-ma.com/mag/sell/post-6640/","https://www.how-ma.com/mag/sell/post-6640/","https://www.how-ma.com/mag/sell/post-6640/"
"https://www.how-ma.com/javascripts/fxlx.js?1775459716","application/javascript","200","OK","Indexable","","","53","","","https://www.how-ma.com/javascripts/fxlx.js?1775459716"
"https://www.how-ma.com/mag/wp-content/uploads/2018/07/Fotolia_158322107_XS.jpg","image/jpeg","200","OK","Indexable","","","78","","","https://www.how-ma.com/mag/wp-content/uploads/2018/07/Fotolia_158322107_XS.jpg"
"https://www.how-ma.com/mag/special/post-5804/","text/html; charset=UTF-8","200","OK","Indexable","","16e0415ebc9619226f1c7792cb0768ae","45","https://www.how-ma.com/mag/special/post-5804/","https://www.how-ma.com/mag/special/post-5804/","https://www.how-ma.com/mag/special/post-5804/"
"https://www.how-ma.com/mag/wp-content/uploads/2018/03/向き.jpg","image/jpeg","200","OK","Indexable","","","60","","","https://www.how-ma.com/mag/wp-content/uploads/2018/03/%E5%90%91%E3%81%8D.jpg"
"https://www.how-ma.com/mag/wp-content/uploads/tokyo_mansion.jpg","image/jpeg","200","OK","Indexable","","","63","","","https://www.how-ma.com/mag/wp-content/uploads/tokyo_mansion.jpg"
"https://www.how-ma.com/mag/wp-content/uploads/docs1.jpg","image/jpeg","200","OK","Indexable","","","55","","","https://www.how-ma.com/mag/wp-content/uploads/docs1.jpg"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-36-2-768x390.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-36-2-768x390.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-29-2-768x390.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-29-2-768x390.png"
"https://www.how-ma.com/mag/special/post-7591/","text/html; charset=UTF-8","200","OK","Indexable","","48609adfb0e30f8cfdd4d8b681f1fac7","45","https://www.how-ma.com/mag/special/post-7591/","https://www.how-ma.com/mag/special/post-7591/","https://www.how-ma.com/mag/special/post-7591/"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-31/","text/html; charset=UTF-8","200","OK","Indexable","","c2765cb7d39a956fecd31b9a41db264c","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-31/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-31/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-31/"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-35-2-768x390.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-35-2-768x390.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-33-768x390.png","image/png","200","OK","Indexable","","","89","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-33-768x390.png"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-32/","text/html; charset=UTF-8","200","OK","Indexable","","ec4896b84174d220d3e94740795c0126","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-32/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-32/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-32/"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-33/","text/html; charset=UTF-8","200","OK","Indexable","","5c5a0fcee32acf0f546f79db383b791b","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-33/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-33/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-33/"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-37-2-768x390.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-37-2-768x390.png"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-34/","text/html; charset=UTF-8","200","OK","Indexable","","99b6a74be5a33f99b4a3edfba2c85855","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-34/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-34/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-34/"
"https://www.how-ma.com/mag/interview/ccompletion-of-sale-interview-36/","text/html; charset=UTF-8","200","OK","Indexable","","915f92d64ca70db8135970f663934ff9","70","https://www.how-ma.com/mag/interview/ccompletion-of-sale-interview-36/","https://www.how-ma.com/mag/interview/ccompletion-of-sale-interview-36/","https://www.how-ma.com/mag/interview/ccompletion-of-sale-interview-36/"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-30/","text/html; charset=UTF-8","200","OK","Indexable","","c642f278dc9fb5dcc2bdbc26a5bdcd76","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-30/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-30/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-30/"
"https://www.how-ma.com/mansions/search/岡山県","text/html; charset=utf-8","200","OK","Indexable","","6e02ecdde43d3bcf23038c5a5f142430","42","https://www.how-ma.com/mansions/search/岡山県","","https://www.how-ma.com/mansions/search/%E5%B2%A1%E5%B1%B1%E7%9C%8C"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-28/","text/html; charset=UTF-8","200","OK","Indexable","","63d14616be72677d2e9b4e20ce273dfe","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-28/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-28/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-28/"
"https://www.how-ma.com/mansions/search/山形県","text/html; charset=utf-8","200","OK","Indexable","","9726e85ba109fb94017e7905d1d63c26","42","https://www.how-ma.com/mansions/search/山形県","","https://www.how-ma.com/mansions/search/%E5%B1%B1%E5%BD%A2%E7%9C%8C"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-29/","text/html; charset=UTF-8","200","OK","Indexable","","d45e089e1703e28b9301dd33d806af77","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-29/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-29/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-29/"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-34-2-768x390.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-34-2-768x390.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-32-3-768x390.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-32-3-768x390.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-31-768x390.png","image/png","200","OK","Indexable","","","89","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-31-768x390.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-30-768x390.png","image/png","200","OK","Indexable","","","89","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-30-768x390.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-28-768x390.png","image/png","200","OK","Indexable","","","89","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-28-768x390.png"
"https://www.how-ma.com/users/sign_up","text/html; charset=utf-8","200","OK","Indexable","","f080437d3cda238903b9f0f1d48c9ddd","36","https://www.how-ma.com/users/sign_up","","https://www.how-ma.com/users/sign_up"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-37/","text/html; charset=UTF-8","200","OK","Indexable","","e8b8cf862170e86454c8e5524b3f8bc1","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-37/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-37/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-37/"
"https://www.how-ma.com/terms","text/html; charset=utf-8","200","OK","Non-Indexable","noindex","7a945e440bf4f8e10f9e44b8bccfaa92","28","https://www.how-ma.com/terms","","https://www.how-ma.com/terms"
"https://www.how-ma.com/mansions","text/html; charset=utf-8","200","OK","Indexable","","efe70610e08b64aa31e979f5e013e851","31","https://www.how-ma.com/mansions","","https://www.how-ma.com/mansions"
"https://www.how-ma.com/faq","text/html; charset=utf-8","200","OK","Indexable","","1881cf4a1c7c05ae13b6050d78a1bdf0","26","https://www.how-ma.com/faq","","https://www.how-ma.com/faq"
"https://www.how-ma.com/assets/logo_howma-f78cf5da272537355ef52f19af5501505091d82b88d6f01ae624fa113438672e.svg","image/svg+xml","200","OK","Indexable","","","109","","","https://www.how-ma.com/assets/logo_howma-f78cf5da272537355ef52f19af5501505091d82b88d6f01ae624fa113438672e.svg"
"https://www.how-ma.com/assets/logo_howma_white-13cf5a08e5375f0be244d64266d150d22a6d737ea2ab3da51408c20ba11f1ef7.svg","image/svg+xml","200","OK","Indexable","","","115","","","https://www.how-ma.com/assets/logo_howma_white-13cf5a08e5375f0be244d64266d150d22a6d737ea2ab3da51408c20ba11f1ef7.svg"
"https://www.how-ma.com/javascripts/pages.js?dGQ5bXNy","application/javascript","200","OK","Indexable","","","52","","","https://www.how-ma.com/javascripts/pages.js?dGQ5bXNy"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-35/","text/html; charset=UTF-8","200","OK","Indexable","","a10b6cec4b10d5add184cc005b9f5bad","69","https://www.how-ma.com/mag/interview/completion-of-sale-interview-35/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-35/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-35/"
"https://www.how-ma.com/mag/page/4/","text/html; charset=UTF-8","200","OK","Indexable","","bb0c7e66032b0f3ce46871f7b364bad9","34","https://www.how-ma.com/mag/page/4/","","https://www.how-ma.com/mag/page/4/"
"https://www.how-ma.com/market_price/areas","text/html; charset=utf-8","200","OK","Indexable","","f96b5a0bffdbf11006f07250ffb8d84e","41","https://www.how-ma.com/market_price/areas","","https://www.how-ma.com/market_price/areas"
"https://www.how-ma.com/users/sign_in","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","3be16947b2599d1be55543cf0228f0b8","36","https://www.how-ma.com/","","https://www.how-ma.com/users/sign_in"
"https://www.how-ma.com/javascripts/pages_firstview.js?dGQ5bXNy","application/javascript","200","OK","Indexable","","","62","","","https://www.how-ma.com/javascripts/pages_firstview.js?dGQ5bXNy"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-45-375x191.png","image/png","200","OK","Indexable","","","89","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-45-375x191.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-47-1-375x191.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-47-1-375x191.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-46-375x191.png","image/png","200","OK","Indexable","","","89","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-46-375x191.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-44-375x191.png","image/png","200","OK","Indexable","","","89","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-44-375x191.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-42-3-375x191.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-42-3-375x191.png"
"https://www.how-ma.com/mag/category/consultationroom/","text/html; charset=UTF-8","200","OK","Indexable","","d68421cfcc17b80e9795f4c27a9feb5d","53","https://www.how-ma.com/mag/category/consultationroom/","","https://www.how-ma.com/mag/category/consultationroom/"
"https://www.how-ma.com/mansions/search/福島県","text/html; charset=utf-8","200","OK","Indexable","","36cfdfd6ae05ed3ebead71e587e8ab88","42","https://www.how-ma.com/mansions/search/福島県","","https://www.how-ma.com/mansions/search/%E7%A6%8F%E5%B3%B6%E7%9C%8C"
"https://www.how-ma.com/mag/category/interview/online-selling-interview/","text/html; charset=UTF-8","200","OK","Indexable","","9d7879a72df4136eccdc042b64f0fceb","71","https://www.how-ma.com/mag/category/interview/online-selling-interview/","","https://www.how-ma.com/mag/category/interview/online-selling-interview/"
"https://www.how-ma.com/javascripts/fxlx.js?1775459551","application/javascript","200","OK","Indexable","","","53","","","https://www.how-ma.com/javascripts/fxlx.js?1775459551"
"https://www.how-ma.com/mag/wp-includes/js/comment-reply.min.js?ver=6.9.4","text/javascript","200","OK","Indexable","","","72","","","https://www.how-ma.com/mag/wp-includes/js/comment-reply.min.js?ver=6.9.4"
"https://www.how-ma.com/mag/wp-content/uploads/2XiPhone-13-Pro-Max-1.jpeg","image/jpeg","200","OK","Indexable","","","72","","","https://www.how-ma.com/mag/wp-content/uploads/2XiPhone-13-Pro-Max-1.jpeg"
"https://www.how-ma.com/mag/wp-content/uploads/interview-online-sell-20220425-1-375x198.jpg","image/jpeg","200","OK","Indexable","","","90","","","https://www.how-ma.com/mag/wp-content/uploads/interview-online-sell-20220425-1-375x198.jpg"
"https://www.how-ma.com/mag/wp-content/uploads/J7K7wACmEf8juuu1602156245_1602156411-375x254.png","image/png","200","OK","Indexable","","","94","","","https://www.how-ma.com/mag/wp-content/uploads/J7K7wACmEf8juuu1602156245_1602156411-375x254.png"
"https://www.how-ma.com/mag/sell/interview-online-sell-20220425/","text/html; charset=UTF-8","200","OK","Indexable","","c34831972ce43cc36dcda9131d30d284","63","https://www.how-ma.com/mag/sell/interview-online-sell-20220425/","https://www.how-ma.com/mag/sell/interview-online-sell-20220425/","https://www.how-ma.com/mag/sell/interview-online-sell-20220425/"
"https://www.how-ma.com/mag/interview/improve-realestate-industry-by-it/","text/html; charset=UTF-8","200","OK","Indexable","","d5e4cff5d9e4728e600e9513a481ea91","71","https://www.how-ma.com/mag/interview/improve-realestate-industry-by-it/","https://www.how-ma.com/mag/interview/improve-realestate-industry-by-it/","https://www.how-ma.com/mag/interview/improve-realestate-industry-by-it/"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-2-musashino-375x191.png","image/png","200","OK","Indexable","","","98","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-2-musashino-375x191.png"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-29-2-375x191.png","image/png","200","OK","Indexable","","","91","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-29-2-375x191.png"
"https://www.how-ma.com/mag/category/magazine/","text/html; charset=UTF-8","200","OK","Indexable","","4da718db7ecea7f98ecbbf9565e9e5f0","45","https://www.how-ma.com/mag/category/magazine/","","https://www.how-ma.com/mag/category/magazine/"
"https://www.how-ma.com/javascripts/fxlx.js?1775459555","application/javascript","200","OK","Indexable","","","53","","","https://www.how-ma.com/javascripts/fxlx.js?1775459555"
